order_book_computation_time_millis
6
6
15
13
8
11
7
5
7
6
98
62
74
74
5
5
49
45
5
7
22
101
100
55
117
85
118
89
5
6
65
52
8
9
22
103
59
38
20
4
43
42
13
7
5
13
6
98
55
18
6
8
10
7
5
18
7
9
10
5
20
8
6
9
23
7
17
6
5
7
28
33
7
5
7
25
10
18
22
7
7
14
6
5
5
22
26
6
5
16
226
226
91
20
5
17
4
5
12
8
6
5
6
5
7
26
30
5
11
15
6
7
7
9
22
22
7
7
23
18
13
6
45
33
64
12
10
11
12
7
12
23
25
15
11
12
6
7
6
6
10
11
28
18
10
5
11
11
6
25
13
5
10
31
4
5
20
12
4
7
6
22
14
16
5
6
31
10
11
7
17
5
5
12
7
7
6
5
5
14
21
17
5
8
19
17
6
5
6
5
13
15
22
6
4
24
17
5
7
5
13
5
7
7
21
13
11
11
4
29
375
331
74
47
31
4
5
12
5
6
4
12
10
12
22
7
4
110
104
7
23
108
108
49
6
6
11
7
4
17
6
102
102
9
14
15
6
98
66
8
6
106
106
59
59
21
17
9
102
93
26
4
18
11
100
65
11
47
27
13
13
5
108
108
15
20
9
106
62
7
19
53
10
12
7
7
7
20
116
116
8
8
6
6
6
18
7
9
6
6
5
451
451
125
90
87
43
88
89
29
4
88
45
13
14
12
6
52
40
32
29
6
5
11
6
7
4
5
19
27
91
91
5
21
10
7
7
6
27
11
5
7
5
11
11
7
7
5
7
6
10
5
9
21
6
5
11
23
5
7
6
12
14
19
4
4
18
11
6
6
4
12
9
21
7
7
7
5
6
24
6
7
6
25
11
8
8
5
7
6
17
106
106
5
7
27
92
15
7
8
6
5
17
134
134
23
356
344
44
25
5
10
11
6
7
7
35
23
23
5
5
8
5
10
156
131
8
8
8
8
6
10
11
5
157
139
153
125
135
94
15
133
113
106
69
6
6
22
11
11
9
13
109
65
143
119
149
105
123
79
132
146
114
108
125
101
438
401
162
122
16
96
52
15
5
5
5
128
162
121
15
5
25
6
4
6
5
5
17
7
28
21
5
10
13
6
6
8
7
9
5
6
5
16
6
33
21
7
9
8
14
9
6
4
6
6
5
149
109
6
7
12
6
5
10
6
4
12
23
7
33
13
7
7
6
11
13
5
21
15
6
11
5
25
4
7
9
10
8
6
5
20
9
153
149
69
5
372
356
59
146
126
6
6
9
30
24
10
6
7
21
5
150
137
10
21
11
5
5
11
9
13
5
5
4
11
6
7
6
7
4
29
14
6
8
7
5
20
7
14
5
6
14
12
9
8
8
19
6
12
5
8
6
5
112
90
9
9
21
6
7
89
12
13
24
5
7
5
4
17
11
6
6
9
7
5
11
6
7
28
28
7
18
5
19
22
114
102
5
6
11
29
27
7
138
107
40
6
91
68
22
65
55
9
7
199
199
65
26
86
86
7
12
13
21
5
5
6
10
17
17
21
22
26
24
10
19
32
58
125
131
113
72
7
26
7
5
7
131
89
6
6
12
6
10
6
7
5
6
16
16
6
6
5
6
5
10
15
5
7
6
11
5
6
7
5
3
16
7
25
7
7
105
170
134
137
94
96
52
11
128
91
24
6
44
18
5
7
4
10
12
25
6
8
5
9
19
7
7
8
238
216
331
285
49
30
30
5
5
25
6
5
17
9
6
9
14
7
5
11
7
5
7
4
30
12
6
6
7
13
7
10
19
5
6
6
6
201
194
8
17
11
12
5
9
12
16
12
7
6
4
22
7
5
7
12
20
18
4
5
8
23
23
5
50
37
5
10
137
102
20
18
6
8
5
6
28
7
6
6
5
11
5
14
6
6
12
15
6
6
5
6
12
17
4
5
7
17
28
25
7
6
8
6
5
10
5
6
7
38
5
11
13
15
102
102
13
7
7
4
83
79
33
63
31
56
56
20
5
7
7
5
24
11
20
14
37
8
5
9
59
92
48
84
83
15
13
18
6
98
53
24
53
52
6
5
10
101
107
63
12
7
7
18
105
150
145
101
17
35
17
5
5
7
5
27
31
72
72
14
12
12
4
80
62
101
105
111
67
12
6
5
133
110
94
49
11
5
18
22
12
12
6
7
379
378
110
14
14
21
6
9
6
6
8
6
7
10
6
27
5
6
5
23
20
4
6
22
19
7
83
83
14
6
9
5
11
6
8
20
13
5
12
103
134
94
5
5
16
12
13
4
5
7
138
103
12
12
13
13
16
6
5
6
93
12
13
132
120
7
11
14
5
5
16
82
66
6
5
12
12
7
19
16
16
9
11
5
80
77
13
8
12
12
5
8
5
13
8
8
497
445
126
28
21
7
11
13
7
67
60
19
7
9
341
318
21
7
55
46
11
5
134
110
7
89
45
123
88
115
70
139
102
70
14
12
83
51
9
6
6
5
6
10
85
41
5
8
8
18
11
7
6
85
75
19
98
93
16
13
7
10
5
5
6
5
21
12
7
5
8
9
5
13
17
5
9
7
5
18
9
6
7
5
6
26
24
7
6
427
403
106
25
20
18
11
5
18
8
8
8
11
5
5
7
5
16
101
101
24
12
7
7
7
5
5
11
6
7
24
27
12
6
7
23
6
102
9
5
18
11
12
6
10
20
6
6
7
5
30
5
7
6
15
24
12
7
9
7
6
6
12
14
20
20
5
17
157
157
19
7
29
26
29
13
5
18
18
12
13
7
5
17
10
12
12
30
23
11
14
7
6
19
7
8
13
7
122
81
31
12
6
5
6
17
30
5
133
139
95
30
6
6
22
13
13
7
15
14
12
12
5
5
6
5
8
11
7
27
37
5
5
12
20
14
7
5
7
25
6
4
9
10
31
26
14
38
206
762
919
876
524
980
1081
1037
314
191
149
106
106
90
76
95
50
23
23
55
12
16
4
8
9
5
17
16
6
10
4
22
21
5
10
12
4
6
4
5
5
8
34
118
96
27
6
5
39
22
4
5
22
24
160
144
5
6
17
6
6
9
7
6
143
126
69
6
22
4
21
10
10
68
66
10
13
5
4
4
6
6
26
6
5
16
11
98
87
12
4
97
105
104
20
5
4
142
106
6
6
10
27
428
404
38
22
4
6
17
9
4
15
6
7
11
5
4
5
7
4
26
13
14
5
6
4
22
6
7
8
18
7
13
148
144
5
13
14
11
4
4
7
8
5
9
13
18
23
19
8
5
8
6
7
10
12
5
5
6
7
27
13
6
7
7
17
9
5
61
61
10
17
4
8
24
4
11
4
12
5
5
6
9
5
7
13
100
99
20
10
12
5
21
4
12
96
46
89
89
5
86
87
26
5
48
46
12
5
10
4
88
88
6
19
378
377
75
56
57
102
102
140
124
116
92
132
112
133
96
125
134
90
5
6
134
122
25
7
7
10
23
12
4
16
4
136
120
18
17
5
5
6
45
45
5
145
126
24
6
7
14
8
6
108
123
99
12
18
8
5
6
115
90
5
8
13
11
12
7
13
5
14
15
7
17
6
542
542
147
19
5
5
8
8
12
19
20
5
17
5
11
6
13
6
12
12
7
21
5
7
133
117
96
14
14
11
5
32
13
14
25
7
5
6
7
25
17
5
6
5
5
11
34
14
5
12
6
20
5
5
21
11
8
9
10
6
13
6
5
6
32
31
5
6
162
146
24
30
5
21
17
5
7
10
156
135
21
6
11
12
29
142
103
43
8
12
11
8
14
5
22
104
104
260
231
148
86
7
6
21
35
131
87
92
49
7
8
20
93
49
13
97
97
19
7
5
22
5
10
7
17
9
25
23
4
5
7
8
8
33
33
9
9
154
122
9
9
12
5
6
31
29
6
5
10
5
8
19
107
63
9
82
55
11
11
5
6
5
5
11
14
5
14
5
5
12
6
22
12
8
12
13
22
145
128
27
5
31
18
6
5
6
10
11
23
7
20
17
12
13
5
17
7
232
232
21
13
15
5
7
5
7
12
26
15
8
20
6
21
12
5
5
6
14
13
5
8
23
103
129
85
6
4
7
26
24
5
6
7
9
11
6
6
6
10
13
72
36
7
24
19
8
18
5
18
5
11
7
7
5
7
131
91
6
5
13
16
4
18
5
5
13
137
136
8
6
132
106
162
118
108
70
7
7
5
17
11
11
11
4
7
5
59
43
4
22
5
11
27
6
6
6
5
12
392
363
104
6
6
10
13
103
82
11
11
5
13
6
5
12
115
79
5
127
107
19
36
13
5
20
12
94
50
7
24
5
11
9
7
16
10
17
25
19
113
85
53
55
23
6
8
20
18
8
9
8
7
7
14
108
63
111
67
51
77
57
4
6
36
5
7
6
5
6
87
72
11
5
6
6
28
5
12
12
20
6
23
12
14
17
5
4
5
12
10
12
6
5
38
20
6
13
5
17
5
7
306
270
53
56
62
18
5
4
6
6
32
5
6
23
6
6
11
17
5
8
9
5
24
106
98
7
6
5
22
4
7
7
5
24
12
16
5
9
13
11
4
7
6
7
155
130
10
29
28
5
7
5
12
14
53
17
10
14
6
5
36
19
10
11
6
7
17
6
12
6
5
5
151
123
39
15
16
17
6
7
24
17
4
33
25
31
6
9
5
6
11
5
5
15
5
10
11
6
6
25
6
9
13
5
8
4
258
231
46
6
10
11
4
7
18
10
11
6
5
23
5
12
7
7
5
158
151
107
107
8
12
163
151
22
22
15
14
13
6
8
17
8
10
156
140
14
54
9
5
22
29
38
137
357
333
139
184
186
163
131
109
137
93
40
81
77
56
130
87
8
7
430
423
194
165
115
71
38
6
7
13
10
61
45
7
77
85
69
15
15
6
14
7
9
13
6
89
66
6
5
5
4
11
14
15
6
6
5
8
11
7
4
93
158
115
6
6
5
8
9
6
16
29
25
6
12
6
18
12
12
12
6
6
7
9
8
19
26
21
5
7
8
11
20
6
6
5
12
21
5
7
147
135
8
11
4
5
18
7
8
17
7
92
78
24
385
378
108
20
17
9
13
5
4
156
146
6
6
12
7
6
8
9
18
23
15
6
5
15
15
17
20
11
9
14
7
6
8
10
13
19
11
4
26
24
111
67
6
11
5
9
5
7
7
31
24
7
8
6
7
5
12
13
21
146
145
104
59
98
98
11
135
134
140
133
160
169
129
611
568
149
30
87
87
9
6
9
21
18
10
6
7
14
9
82
62
6
7
17
6
6
20
13
15
9
5
5
6
6
7
13
4
12
7
7
12
5
8
5
7
4
27
33
9
6
9
17
18
5
5
5
6
5
11
5
5
7
27
28
155
126
5
5
17
6
9
11
6
20
15
10
9
12
5
4
6
107
63
6
7
4
6
25
24
5
5
7
18
10
15
6
4
6
17
4
6
22
24
152
151
6
5
18
5
7
10
25
21
4
6
332
307
70
26
7
7
17
5
10
7
5
7
133
96
18
27
26
5
5
17
7
8
11
6
141
130
17
14
7
7
10
23
7
5
7
5
11
5
7
8
21
15
10
6
7
7
33
8
4
17
15
7
8
10
6
100
98
63
22
5
6
6
6
6
5
13
19
19
7
13
14
6
7
4
5
11
20
6
8
7
8
20
14
6
5
5
13
11
5
5
31
12
10
81
49
34
5
6
5
5
10
79
34
11
6
15
6
15
30
11
4
6
10
97
455
455
172
29
13
13
115
104
7
32
10
7
7
6
6
10
27
64
20
16
11
7
5
8
17
4
7
25
15
8
12
7
18
5
9
5
12
13
7
6
5
34
25
30
5
7
72
60
6
9
5
7
10
6
7
21
6
23
123
79
101
65
11
19
6
8
10
6
13
9
8
8
5
6
22
11
7
9
7
25
21
19
85
48
6
13
4
11
5
7
31
15
6
5
11
27
20
14
4
6
4
5
5
12
21
6
7
6
11
6
5
7
5
7
371
336
160
153
125
13
6
7
152
136
7
7
10
19
15
23
7
9
11
156
136
7
7
8
15
10
47
42
5
7
75
51
7
5
7
6
13
5
15
5
7
5
10
4
58
32
10
4
11
6
7
5
19
6
28
5
6
6
10
9
5
6
161
157
19
77
62
12
9
5
154
146
21
24
16
7
132
73
12
7
5
6
7
7
11
21
5
7
6
20
456
411
177
134
92
45
26
6
5
6
96
93
104
95
58
91
46
11
38
5
36
144
116
106
75
6
17
98
63
39
93
121
85
29
22
23
16
6
6
19
6
5
118
118
36
26
9
5
6
4
10
5
9
5
18
17
6
8
7
150
139
137
93
7
22
5
60
60
6
5
14
10
12
5
6
5
7
7
10
5
28
382
575
557
276
16
5
11
6
7
28
62
58
4
6
6
15
4
12
12
5
12
6
11
5
6
23
11
4
6
7
5
9
6
5
15
15
7
11
7
6
5
7
5
10
5
23
9
11
6
20
17
7
7
22
7
9
5
5
6
96
19
13
11
4
14
7
7
4
4
6
100
109
25
6
5
8
5
5
11
13
7
7
10
30
8
4
5
5
23
18
30
11
19
6
9
17
432
428
87
43
5
23
7
8
16
10
6
18
5
6
4
10
6
7
7
4
18
10
32
129
148
152
108
107
149
133
108
59
18
111
75
10
21
5
7
8
6
27
100
70
94
50
12
110
66
15
7
6
12
12
6
6
12
11
12
6
5
6
4
5
13
24
22
6
6
6
10
12
195
176
23
28
6
6
12
12
22
21
10
108
9
5
122
123
113
98
17
17
5
21
5
10
12
5
6
6
9
5
7
15
7
5
5
5
10
13
20
5
4
10
6
8
4
12
14
5
7
25
6
25
5
6
6
6
5
7
18
108
108
5
12
14
17
22
8
5
7
7
61
6
4
18
12
5
24
26
7
9
10
4
12
31
22
14
6
4
10
11
23
8
10
12
5
5
20
52
52
6
5
4
22
10
6
5
6
7
7
6
5
6
20
5
7
6
13
23
5
8
6
6
5
6
7
294
276
59
22
15
10
5
7
7
142
117
4
5
6
5
7
5
7
20
5
131
127
10
12
8
17
11
6
8
17
5
12
11
4
5
12
5
6
4
10
11
29
9
6
6
6
8
5
4
5
16
9
10
6
5
29
10
102
58
18
5
6
94
130
118
90
69
25
12
99
70
58
4
5
23
19
108
63
5
14
6
6
7
9
18
24
97
91
49
104
87
67
27
23
25
28
366
322
133
10
5
5
6
11
13
9
11
13
16
10
108
155
111
13
11
7
6
5
5
155
131
7
11
17
8
9
12
28
16
18
11
12
6
159
159
37
26
11
6
7
6
12
14
114
101
20
5
14
6
7
11
5
10
6
107
100
11
5
7
132
116
16
144
100
129
100
153
138
6
5
5
103
99
14
396
374
57
32
6
7
12
102
61
11
13
5
24
10
7
8
8
5
5
8
148
151
136
10
12
104
10
28
11
5
11
12
4
17
6
10
13
30
22
6
10
7
7
8
5
5
16
5
6
13
19
7
4
24
109
109
16
7
6
11
4
13
15
5
8
4
11
10
5
6
23
29
7
56
56
7
11
103
79
20
14
19
30
59
50
22
17
45
45
117
135
126
143
577
548
126
44
5
52
47
54
110
83
12
4
4
10
14
5
17
6
13
14
17
6
6
9
60
60
5
7
13
29
4
105
34
96
47
96
45
7
6
7
13
4
7
10
14
5
21
7
31
108
137
93
28
11
15
28
6
12
12
18
95
95
26
31
6
7
6
7
6
24
11
15
5
21
20
5
50
50
7
22
18
7
9
11
22
19
5
5
7
7
7
9
5
10
12
9
20
73
6
10
14
5
536
154
108
98
109
66
6
19
16
6
12
14
5
10
109
66
12
12
20
21
12
13
14
18
7
6
14
6
6
5
10
7
4
10
123
7
7
30
122
6
6
165
133
9
9
119
111
21
156
475
429
127
24
26
208
197
72
92
80
315
156
123
103
87
83
11
21
98
54
123
95
10
12
4
81
40
15
6
9
10
11
14
8
88
94
49
17
86
42
6
6
11
6
4
19
7
7
10
6
20
5
11
13
71
8
11
21
13
14
82
23
6
101
11
20
18
6
5
16
5
11
7
6
5
9
4
5
5
17
4
5
11
13
8
5
17
5
5
7
5
16
11
59
13
11
4
11
19
6
7
4
9
214
182
58
7
5
12
5
8
6
25
92
47
96
92
6
7
45
6
5
6
17
11
45
7
8
10
17
4
5
23
13
6
8
6
8
17
6
6
10
5
6
29
9
13
5
12
6
5
5
5
26
10
5
5
6
19
11
5
7
7
21
7
5
4
11
12
6
6
10
27
26
77
49
6
16
18
5
12
4
7
20
12
18
64
43
14
4
153
142
103
15
6
10
10
5
5
9
6
7
23
23
5
6
4
23
11
12
20
6
10
32
36
6
7
11
451
447
181
73
109
65
82
40
147
209
192
191
147
22
20
13
95
116
104
60
14
6
5
143
140
4
6
97
119
105
31
7
9
17
11
5
13
12
133
115
30
52
90
47
22
14
15
5
6
122
7
129
89
19
5
18
5
440
439
114
13
17
14
6
12
13
5
6
10
6
7
7
6
18
14
5
5
11
29
22
7
10
12
5
6
14
11
7
9
18
12
4
32
21
6
133
137
93
6
9
6
35
5
18
10
12
147
143
17
6
7
8
11
6
12
8
164
155
72
6
13
15
6
20
9
11
7
6
14
13
168
180
136
14
16
7
6
22
19
53
12
17
7
11
5
54
17
300
287
32
28
6
12
12
24
12
5
11
4
6
6
25
13
33
7
12
23
4
63
35
14
7
6
6
28
9
10
5
18
111
105
80
103
95
15
97
54
102
136
93
102
91
30
17
16
16
10
102
119
105
102
84
44
74
98
56
45
31
159
94
50
14
5
98
55
13
17
37
99
442
435
150
93
56
7
4
103
188
173
129
9
10
103
152
142
148
150
105
116
79
104
85
120
12
19
7
7
62
19
6
147
6
6
47
17
143
127
63
10
5
6
19
63
5
5
6
10
345
271
97
18
48
5
7
5
28
11
11
67
10
6
6
15
5
63
20
19
4
22
101
68
60
13
126
5
10
13
15
113
10
17
104
8
13
15
102
18
109
102
156
148
171
157
135
93
10
22
93
90
75
86
117
74
23
9
5
6
39
336
298
191
89
64
5
5
16
5
8
31
12
6
12
12
5
51
5
5
5
19
10
12
126
446
446
285
52
118
7
9
112
32
22
101
7
132
164
120
114
17
14
6
7
61
5
6
10
22
18
6
5
11
85
8
7
7
23
92
16
449
409
196
167
188
144
99
62
138
130
75
54
10
12
142
130
55
12
14
7
17
4
132
87
41
6
15
13
14
5
6
11
8
5
25
25
41
15
8
143
107
164
192
156
123
117
151
121
16
29
55
17
335
133
74
29
107
63
15
6
8
28
11
12
7
11
5
48
5
8
6
16
12
6
5
7
12
60
6
11
5
6
60
19
10
16
58
6
16
12
14
5
6
21
32
5
6
5
7
5
8
40
43
22
5
9
7
24
34
5
6
12
22
8
6
8
11
12
5
50
18
16
5
59
7
6
14
12
12
90
7
7
5
28
28
5
110
10
11
121
379
351
213
181
167
18
91
43
22
11
24
102
7
91
15
15
11
29
7
9
6
75
5
13
5
60
11
5
8
20
74
12
12
14
6
5
11
5
5
7
30
8
17
5
7
7
30
12
12
5
13
6
14
34
4
27
6
6
6
4
12
56
107
107
56
5
5
6
6
56
5
15
85
84
7
23
5
6
382
184
110
153
155
111
112
112
113
76
7
10
73
6
5
117
73
9
7
82
28
5
22
21
72
97
69
7
6
20
56
17
15
12
98
131
86
13
66
5
4
16
94
127
83
12
37
231
1157
1157
971
931
468
339
295
297
253
245
243
214
172
172
141
133
89
43
44
29
4
10
5
5
12
10
16
6
23
13
5
4
4
6
12
11
7
24
17
10
13
28
13
19
7
5
5
11
14
13
10
27
4
10
13
19
5
13
13
6
7
14
7
11
10
5
5
19
5
7
5
17
6
311
283
55
13
5
12
17
23
22
7
6
12
12
16
9
8
6
36
115
108
85
107
62
4
17
12
13
14
4
6
14
107
63
141
107
95
16
16
5
35
23
12
138
138
21
5
6
4
34
21
6
21
17
12
12
7
38
18
